id;top
09096;[1574, 2058, 2139, 2204, 2017, 2012, 2149, 2082, 10, 344]
09097;[2307, 415, 6502, 121, 6452, 6536, 6343, 2961, 1779, 820]
09098;[1390, 1988, 5280, 942, 701, 1890, 3619, 1900, 6734, 4119]
09099;[2779, 1044, 2293, 2775, 750, 1988, 1939, 714, 1726, 1045]
09100;[4625, 1044, 1045, 2872, 3084, 1186, 2463, 2388, 5125, 4813]
09101;[1186, 4625, 1045, 731, 5125, 2633, 2872, 1044, 1311, 2811]
09102;[2188, 3948, 390, 2530, 437, 270, 2187, 1211, 4658, 4616]
09103;[2188, 2187, 2530, 1826, 2442, 2468, 1080, 2237, 2210, 549]
09104;[1421, 2769, 1882, 4137, 2103, 1878, 3139, 22, 6119, 4308]
09105;[6464, 155, 3688, 4676, 1018, 6181, 919, 6123, 6709, 1533]
09106;[3875, 925, 6075, 2619, 258, 1158, 1088, 525, 4574, 938]
09107;[1613, 1611, 369, 2381, 4750, 414, 3549, 2181, 5956, 3149]
09108;[1421, 2769, 2036, 3549, 2181, 5123, 5956, 3040, 2163, 91]
09109;[4898, 3641, 5452, 4599, 1848, 1981, 2879, 3616, 1980, 6512]
09110;[6485, 6662, 106, 2264, 6487, 6661, 6483, 1446, 240, 2262]
09111;[911, 1533, 264, 266, 4982, 265, 2582, 4634, 1146, 4468]
09112;[633, 2350, 787, 5810, 1390, 2348, 442, 4203, 6560, 2851]
09113;[4552, 3951, 1915, 4137, 455, 1476, 3525, 4964, 663, 60]
09114;[5161, 2437, 5811, 1146, 5116, 1305, 2991, 425, 1622, 2098]
09115;[6200, 6042, 5868, 3536, 5922, 3351, 6041, 5990, 6353, 4114]
09116;[6723, 6576, 1803, 6091, 5578, 5868, 234, 6087, 251, 1283]
09117;[5087, 2735, 2184, 4967, 989, 3124, 2251, 1025, 6248, 3016]
09118;[5087, 554, 5085, 3269, 70, 4213, 5491, 2251, 2640, 2184]
09119;[5087, 3782, 6239, 554, 5085, 2184, 546, 4213, 6333, 6227]
09120;[546, 554, 1588, 5087, 6001, 2783, 3574, 6227, 5740, 6239]
09121;[783, 6190, 3351, 5999, 6255, 5648, 3177, 2566, 1475, 638]
09122;[1536, 1809, 6462, 6728, 3019, 5396, 6526, 5398, 5739, 618]
09123;[5405, 5410, 2427, 313, 5523, 4627, 6333, 2420, 5841, 1157]
09124;[6543, 4740, 2784, 3815, 6603, 1920, 5070, 6541, 5493, 5157]
09125;[1613, 2613, 2445, 6603, 2804, 3234, 1324, 85, 2087, 4025]
09126;[3990, 5889, 6038, 3912, 5157, 1337, 298, 6481, 2953, 6751]
09127;[6435, 2133, 2333, 3934, 6008, 5027, 3968, 3192, 4517, 195]
09128;[5569, 2648, 1804, 1450, 4031, 2656, 1337, 4797, 4780, 2399]
09129;[1797, 5956, 1358, 5428, 273, 4399, 3171, 1944, 245, 1613]
09130;[4841, 1988, 1770, 398, 211, 2293, 750, 3433, 1545, 653]
09131;[4841, 3009, 3433, 4145, 2070, 1988, 2293, 4180, 211, 1925]
09132;[5490, 5551, 5554, 5087, 158, 372, 70, 5085, 5489, 5524]
09133;[5551, 5490, 982, 2616, 2384, 5489, 5087, 5554, 70, 372]
09134;[4740, 2087, 6603, 973, 3679, 1264, 205, 717, 5121, 991]
09135;[5653, 617, 6728, 4740, 2358, 2013, 3003, 3920, 1870, 3016]
09136;[3363, 475, 555, 4197, 5948, 2165, 3873, 488, 5208, 359]
09137;[1531, 842, 3642, 1613, 5956, 4872, 356, 2309, 2324, 1324]
09138;[5586, 3666, 2321, 6444, 6215, 2816, 4474, 586, 770, 521]
09139;[1305, 2309, 1324, 6213, 5632, 4399, 2027, 2804, 5367, 1613]
09140;[6543, 1613, 1531, 3932, 6541, 5486, 628, 49, 3642, 2013]
09141;[643, 2104, 2733, 3256, 644, 5277, 1786, 1492, 976, 4686]
09142;[2309, 1531, 4597, 1896, 356, 1305, 4754, 4468, 2558, 5158]
09143;[1531, 356, 1305, 2309, 4902, 6213, 5367, 6278, 4312, 4856]
09144;[2355, 426, 427, 1259, 6328, 3266, 5272, 3881, 4399, 2991]
09145;[1305, 1531, 5367, 2730, 2309, 4884, 2355, 427, 1326, 6213]
09146;[1305, 1935, 356, 5999, 1531, 4310, 2596, 4038, 1892, 5472]
09147;[372, 5490, 5554, 5551, 5489, 4492, 1727, 158, 6101, 5524]
09148;[290, 3300, 1693, 1238, 5551, 6278, 650, 4828, 5157, 863]
09149;[6500, 2228, 290, 1358, 2220, 523, 5447, 5060, 6680, 1160]
09150;[4241, 4239, 4242, 4240, 5280, 46, 604, 3126, 1916, 4627]
09151;[3830, 1051, 477, 3874, 5807, 4636, 3130, 13, 5456, 478]
09152;[3282, 2207, 1806, 1586, 5311, 501, 313, 11, 6553, 4991]
09153;[52, 3934, 1791, 2271, 5478, 4766, 2089, 1818, 33, 5253]
09154;[4635, 4636, 3918, 527, 5053, 2984, 4750, 2130, 5880, 995]
09155;[6500, 338, 2614, 2263, 1358, 890, 2791, 1967, 2233, 3842]
09156;[1240, 6227, 6305, 6230, 1949, 1928, 5159, 6240, 3934, 4844]
09157;[2307, 2961, 446, 2306, 617, 618, 2374, 1536, 2531, 6526]
09158;[2894, 2895, 4331, 6239, 5841, 2735, 1705, 5775, 6227, 2425]
09159;[973, 6603, 2515, 2638, 4164, 69, 1320, 1262, 2637, 2255]
09160;[2638, 1262, 973, 69, 6603, 975, 4164, 3130, 4800, 589]
09161;[2255, 2638, 69, 3067, 6603, 1262, 4677, 4286, 5435, 2145]
09162;[1337, 2612, 586, 3606, 4842, 1935, 584, 3893, 2919, 5813]
09163;[4474, 6387, 3282, 5596, 55, 2371, 369, 1254, 6185, 6470]
09164;[6270, 1350, 6454, 5153, 223, 1410, 3504, 1452, 868, 270]
09165;[463, 956, 928, 350, 1421, 3198, 6278, 6364, 5359, 6428]
09166;[6460, 2644, 3934, 2389, 4308, 3652, 847, 2333, 6583, 2132]
09167;[2644, 3652, 847, 6460, 3934, 4308, 2389, 45, 2132, 2333]
09168;[5490, 5551, 372, 5087, 5524, 3628, 5486, 5489, 3299, 5554]
09169;[5551, 5490, 5489, 3269, 6559, 3782, 5740, 5087, 5518, 5524]
09170;[4259, 4195, 4708, 4290, 696, 4249, 4710, 4261, 4756, 4588]
09171;[4750, 6708, 3688, 4636, 3163, 1326, 4635, 5344, 3185, 1457]
09172;[3186, 3187, 983, 65, 1720, 4632, 4745, 3426, 4961, 5019]
09173;[2036, 5042, 3525, 478, 1421, 2769, 6174, 1454, 1882, 3518]
09174;[4072, 4750, 3876, 4336, 922, 4839, 4676, 4636, 1001, 6709]
09175;[3426, 4417, 983, 3821, 5636, 1295, 4093, 5638, 4657, 984]
09176;[2188, 2530, 1791, 4745, 2187, 3198, 213, 5808, 300, 3199]
09177;[922, 3876, 4676, 2877, 4677, 1720, 4072, 4336, 783, 1141]
09178;[3187, 4137, 3183, 3186, 5005, 5318, 6525, 2188, 842, 3069]
09179;[2528, 2932, 3560, 1347, 1754, 1547, 4206, 1723, 5906, 2492]
09180;[3018, 2478, 1147, 1209, 6623, 6579, 5947, 3014, 3549, 3643]
09181;[5701, 6312, 1640, 24, 4492, 1959, 6659, 6355, 4115, 2]
09182;[4867, 6312, 5701, 6355, 6132, 611, 6202, 6597, 6655, 2389]
09183;[6333, 4627, 3689, 3333, 6715, 1922, 1050, 3619, 5999, 383]
09184;[5280, 911, 610, 521, 2181, 5541, 3814, 3223, 3351, 576]
09185;[3689, 54, 1042, 4700, 1586, 709, 284, 5236, 622, 5075]
09186;[2361, 1264, 1586, 2777, 3641, 4740, 2776, 6117, 3732, 3619]
09187;[3689, 54, 4632, 5280, 4075, 1050, 4700, 3788, 622, 5921]
09188;[3934, 5005, 5853, 4902, 6698, 2953, 1745, 1224, 1677, 6248]
09189;[1586, 3619, 3689, 6405, 4627, 4075, 6715, 6034, 54, 1526]
09190;[5481, 1947, 3952, 6763, 30, 428, 3155, 4256, 3666, 6727]
09191;[710, 6599, 2752, 3099, 709, 6182, 4437, 5059, 3212, 4700]
09192;[3062, 3902, 4660, 1819, 4598, 3450, 1494, 1756, 4366, 3069]
09193;[5486, 5485, 5087, 5085, 3269, 6333, 5518, 6034, 4115, 5491]
09194;[5087, 5486, 5485, 6333, 4115, 2630, 24, 5518, 5134, 5352]
09195;[5486, 5485, 2778, 3269, 2668, 2301, 6441, 2074, 6034, 4924]
09196;[3186, 3187, 1439, 4452, 4210, 1022, 3183, 3918, 5925, 4173]
09197;[2567, 1143, 917, 5647, 4686, 4685, 1948, 640, 2612, 1972]
09198;[609, 2919, 4590, 3934, 3918, 6387, 4924, 5925, 4980, 1358]
09199;[2, 4029, 6436, 877, 3893, 5060, 5687, 6305, 3051, 3481]
09200;[6602, 6601, 3803, 4135, 4943, 297, 6343, 745, 601, 3804]
09201;[960, 24, 6219, 3889, 961, 4851, 3745, 5450, 124, 49]
09202;[6412, 3652, 2917, 6482, 1226, 6220, 1446, 3945, 3309, 4215]
09203;[628, 3153, 2735, 564, 2895, 6543, 5005, 2894, 5357, 5930]
09204;[2616, 4208, 3366, 2615, 2384, 253, 4140, 4213, 123, 158]
09205;[2358, 857, 2357, 5140, 4854, 3285, 2527, 2808, 2428, 2356]
09206;[6243, 3443, 4631, 2778, 2749, 6027, 469, 4002, 3152, 4924]
09207;[2778, 4002, 6518, 6243, 5684, 2749, 6559, 469, 4631, 6702]
09208;[5158, 2346, 336, 5159, 1276, 4299, 4002, 337, 3252, 1243]
09209;[5158, 336, 337, 2346, 1276, 5685, 1616, 4299, 5684, 4529]
09210;[337, 4002, 6028, 5130, 2749, 469, 4718, 2336, 6243, 5684]
09211;[4390, 4395, 4412, 4213, 4596, 2407, 4655, 308, 106, 4597]
09212;[5877, 2013, 5925, 1801, 86, 1892, 1806, 49, 1358, 1837]
09213;[305, 973, 4119, 6603, 2293, 4970, 1326, 2309, 2071, 2558]
09214;[6603, 973, 717, 4102, 3679, 205, 1320, 1448, 2087, 4470]
09215;[6603, 717, 2973, 973, 1842, 2087, 3679, 5480, 3915, 4102]
09216;[4290, 3816, 208, 6436, 6266, 111, 844, 877, 6305, 6416]
09217;[1607, 3842, 5023, 5701, 391, 454, 5881, 783, 5889, 6536]
09218;[6582, 5103, 6587, 5819, 5841, 5087, 611, 2894, 3211, 3976]
09219;[2527, 208, 5632, 5157, 4085, 5557, 889, 70, 2894, 4290]
09220;[6582, 611, 5701, 198, 2389, 6579, 3886, 2591, 2394, 1607]
09221;[963, 967, 3316, 484, 369, 6554, 6558, 5956, 282, 5196]
09222;[5590, 1148, 70, 1705, 1015, 5098, 3537, 6101, 6460, 2251]
09223;[3934, 1095, 206, 3536, 2333, 5868, 1118, 1791, 3343, 4708]
09224;[1630, 4247, 1618, 3912, 1957, 338, 1983, 6460, 6655, 4281]
09225;[6603, 2638, 5005, 2087, 4740, 1448, 3187, 1243, 3679, 3183]
09226;[1613, 5956, 1611, 3284, 3932, 3931, 3934, 1324, 3300, 1612]
09227;[5956, 5736, 3198, 3481, 5485, 5486, 313, 2086, 2919, 1721]
09228;[6603, 973, 2638, 5057, 245, 4740, 3062, 2636, 2785, 4164]
09229;[5687, 2785, 5638, 1745, 6085, 1639, 5995, 1320, 245, 3069]
09230;[4025, 4028, 4306, 1531, 5687, 1261, 1613, 1305, 2953, 5956]
09231;[205, 951, 4740, 6603, 573, 824, 245, 973, 4306, 2087]
09232;[369, 5428, 3641, 3470, 784, 4399, 5590, 1305, 4426, 5719]
09233;[5070, 3641, 4026, 1920, 245, 3987, 2099, 5474, 5013, 2661]
09234;[3083, 3918, 3400, 3931, 3269, 527, 1611, 1613, 1241, 3149]
09235;[245, 4025, 3083, 3918, 4306, 1254, 1613, 3934, 5596, 3931]
09236;[3931, 500, 3918, 5596, 3934, 5117, 2805, 3300, 6048, 1613]
09237;[2913, 2271, 2636, 5094, 4488, 4336, 4267, 4785, 556, 983]
09238;[1246, 1247, 5635, 643, 3595, 1399, 6448, 6715, 929, 4686]
09239;[1988, 4967, 1781, 4627, 824, 2293, 5990, 2361, 6164, 2284]
09240;[5120, 5117, 3934, 4892, 5137, 5118, 4918, 1095, 4888, 5002]
09241;[1067, 6603, 1076, 973, 1262, 2071, 2445, 3069, 2804, 4110]
09242;[6603, 1613, 717, 3679, 1611, 3932, 2445, 973, 5956, 4311]
09243;[4856, 628, 1613, 5159, 4902, 5956, 2283, 1910, 501, 342]
09244;[1613, 1611, 1324, 4399, 1612, 3932, 6708, 5956, 6034, 2071]
09245;[5290, 488, 5283, 1448, 5418, 2487, 3874, 2915, 5291, 6038]
09246;[5005, 3934, 6081, 4320, 521, 4961, 6683, 4902, 1720, 3945]
09247;[3367, 3307, 2787, 2964, 3906, 5225, 6304, 5334, 4838, 3899]
09248;[5486, 2778, 5485, 483, 305, 6333, 5249, 4501, 2953, 2631]
09249;[973, 6603, 4740, 2087, 717, 3679, 205, 3668, 2441, 1448]
09250;[5486, 5485, 628, 5443, 6333, 6543, 4347, 4311, 5087, 5841]
09251;[4726, 6543, 6541, 6544, 5502, 3252, 5486, 6215, 6228, 5158]
09252;[500, 5845, 5268, 4856, 4902, 5546, 6664, 1616, 6127, 199]
09253;[5311, 5514, 289, 5512, 3016, 342, 5930, 1806, 4885, 2251]
09254;[2013, 1936, 5830, 5829, 5558, 3804, 3814, 5569, 2042, 1837]
09255;[679, 1324, 2509, 4306, 1936, 628, 1804, 2462, 529, 175]
09256;[5956, 4528, 3097, 1732, 51, 1613, 1051, 2071, 3302, 1611]
09257;[663, 6248, 1264, 3619, 2053, 917, 1586, 4686, 5221, 6333]
09258;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09259;[973, 6603, 717, 2071, 1426, 2087, 3679, 4740, 822, 6708]
09260;[6603, 1448, 717, 3679, 973, 2087, 205, 4740, 3067, 4976]
09261;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09262;[24, 1928, 877, 5652, 6660, 6333, 4242, 3922, 2698, 4844]
09263;[877, 1928, 24, 513, 3119, 5652, 6236, 6436, 1224, 1385]
09264;[4029, 1618, 3467, 3468, 4024, 2833, 5233, 2030, 5136, 4512]
09265;[783, 2207, 6202, 6586, 1528, 5311, 6365, 1575, 4281, 3469]
09266;[1830, 2784, 5956, 4505, 1611, 2324, 245, 1613, 3083, 1358]
09267;[4656, 4655, 4666, 4657, 4664, 3817, 4640, 4638, 3609, 4668]
09268;[289, 24, 6023, 2181, 6022, 877, 4341, 4571, 1721, 2086]
09269;[1926, 1187, 4844, 4872, 1928, 289, 5740, 2097, 1894, 5367]
09270;[1677, 24, 5652, 169, 1928, 6022, 792, 877, 1926, 4311]
09271;[6019, 2433, 276, 6723, 3126, 5236, 4380, 2361, 690, 2027]
09272;[554, 5087, 546, 1588, 628, 5085, 1267, 4311, 3269, 5486]
09273;[24, 1677, 1928, 554, 2, 546, 6236, 5087, 4291, 3922]
09274;[2616, 3366, 2615, 6333, 3153, 253, 6227, 5740, 4631, 3782]
09275;[2616, 3366, 4851, 6227, 253, 6333, 2615, 2384, 4208, 6655]
09276;[5087, 554, 4213, 6239, 5084, 5085, 6333, 6227, 3269, 70]
09277;[5087, 554, 546, 2783, 6239, 5084, 70, 1588, 5085, 6333]
09278;[5087, 554, 6239, 4213, 2783, 70, 5085, 4844, 5084, 6333]
09279;[5551, 5490, 5087, 5489, 982, 372, 6333, 911, 5524, 4492]
09280;[5551, 5490, 5486, 3269, 5087, 5489, 3628, 4492, 4491, 2384]
09281;[1088, 1000, 6668, 1326, 413, 5974, 3875, 4956, 5966, 3876]
09282;[1974, 3433, 5710, 2293, 1973, 4243, 5736, 6527, 567, 6650]
09283;[2545, 4289, 2395, 5695, 5134, 1863, 6739, 5239, 2706, 1063]
09284;[843, 5758, 1560, 6219, 922, 4470, 1235, 3889, 6337, 571]
09285;[4035, 4063, 1922, 4740, 4039, 3861, 5060, 6087, 6250, 4047]
09286;[3016, 5186, 5931, 1215, 1687, 1550, 1586, 5440, 6536, 1528]
09287;[717, 6538, 5013, 6603, 3915, 53, 1793, 2963, 1138, 3391]
09288;[2613, 973, 1457, 4047, 4774, 1254, 2009, 6603, 1102, 5270]
09289;[6603, 973, 4902, 4311, 100, 5070, 2515, 5881, 6248, 5013]
09290;[6603, 973, 2515, 1264, 4164, 717, 1320, 4137, 4311, 2638]
09291;[6603, 717, 418, 4740, 973, 4627, 4137, 3642, 4119, 1613]
09292;[1865, 1050, 69, 717, 572, 3130, 6603, 3915, 2963, 4645]
09293;[1781, 1813, 5039, 4967, 1988, 4474, 1061, 1925, 4902, 1382]
09294;[5942, 2953, 4590, 476, 463, 51, 4025, 1172, 5270, 4028]
09295;[1613, 6603, 717, 1611, 3679, 973, 6333, 3067, 3932, 2087]
09296;[6603, 717, 1613, 1920, 6437, 4740, 5428, 6034, 1611, 973]
09297;[1613, 1324, 4025, 4306, 4627, 4028, 1611, 2623, 5956, 6333]
09298;[2751, 2778, 6429, 6243, 6034, 6559, 2324, 4631, 6333, 1276]
09299;[2698, 4380, 49, 5622, 1358, 6227, 2339, 4441, 5220, 5491]
09300;[6429, 1148, 49, 6034, 1586, 4137, 5491, 4101, 2251, 3269]
09301;[4657, 3416, 6034, 4718, 5994, 1729, 5344, 5829, 4547, 6599]
09302;[5829, 4547, 1729, 6034, 5095, 5940, 5344, 3222, 5638, 5994]
09303;[6034, 4547, 1729, 3416, 5994, 4657, 5829, 5095, 5253, 4825]
09304;[6034, 4547, 1331, 4657, 5994, 5095, 5638, 1729, 4399, 5940]
09305;[3606, 1470, 6444, 683, 6698, 5317, 1677, 5186, 3605, 6763]
09306;[5280, 3870, 4996, 3243, 6304, 4622, 3146, 264, 156, 4241]
09307;[5551, 5490, 5087, 5489, 5486, 6333, 911, 5491, 982, 5510]
09308;[3016, 313, 4856, 4937, 4902, 1806, 2036, 289, 2361, 5005]
09309;[5551, 5490, 5554, 6659, 372, 24, 1224, 5087, 5489, 1187]
09310;[5551, 5490, 5554, 372, 1136, 5087, 158, 2987, 5557, 6668]
09311;[5551, 5490, 5087, 2251, 372, 5554, 6333, 2698, 4627, 5491]
09312;[6603, 717, 4740, 2333, 6437, 6544, 3934, 6543, 6541, 4726]
09313;[6603, 3276, 923, 1968, 2720, 3277, 1162, 3067, 2613, 2445]
09314;[4437, 4207, 1837, 1803, 1526, 2211, 4760, 1790, 2000, 2192]
09315;[2616, 3366, 2862, 6227, 253, 2615, 5087, 4512, 2384, 628]
09316;[2408, 3843, 3358, 922, 4863, 1959, 2389, 843, 2141, 2356]
09317;[1608, 787, 1214, 3077, 95, 1718, 6716, 3282, 1964, 3209]
09318;[4478, 3351, 4443, 5280, 1537, 1288, 300, 3952, 2574, 4542]
09319;[4530, 1531, 5486, 4528, 356, 5740, 628, 2200, 4137, 5353]
09320;[6769, 842, 4937, 4819, 289, 2885, 6281, 1830, 2720, 6751]
09321;[6221, 3191, 6059, 6658, 415, 5797, 766, 1354, 1409, 1048]
09322;[4767, 2671, 1537, 1885, 2673, 5129, 4768, 2684, 2259, 2663]
09323;[640, 5386, 639, 3453, 4906, 1970, 3934, 2077, 1972, 3503]
09324;[3934, 2964, 6538, 2492, 1399, 1320, 6248, 608, 1264, 5774]
09325;[3616, 3618, 245, 2234, 2914, 3806, 5236, 4942, 3685, 1818]
09326;[783, 2768, 638, 2822, 2515, 6415, 6677, 3899, 5100, 4119]
09327;[6371, 2515, 638, 245, 5070, 2768, 3319, 91, 6190, 3277]
09328;[638, 2768, 5496, 3686, 412, 91, 5635, 3290, 1818, 3067]
09329;[289, 338, 5311, 3282, 1721, 5499, 1161, 1801, 2371, 783]
09330;[928, 2932, 5956, 463, 91, 6278, 6119, 783, 1367, 6067]
09331;[5774, 1444, 6055, 1736, 876, 6415, 4898, 2914, 2818, 2234]
09332;[1562, 3641, 4564, 4898, 2914, 4942, 2003, 6415, 6460, 2784]
09333;[3641, 312, 2914, 653, 5013, 2367, 5882, 4627, 3356, 6228]
09334;[5751, 5749, 5282, 3537, 2982, 5281, 2326, 735, 5280, 3889]
09335;[5546, 4031, 2361, 3016, 3488, 4902, 1050, 2436, 2013, 1656]
09336;[1225, 1518, 5247, 3187, 4765, 5582, 1639, 5245, 5868, 1375]
09337;[3187, 1225, 4767, 1745, 1518, 3186, 4765, 1639, 5231, 5868]
09338;[4475, 1213, 3719, 563, 3381, 2000, 5492, 284, 2113, 1815]
09339;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09340;[6039, 3442, 3187, 6038, 165, 504, 4415, 3186, 5005, 5677]
09341;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09342;[4682, 6026, 3153, 6034, 6027, 4632, 1394, 3187, 4775, 5019]
09343;[6004, 658, 5110, 6368, 1748, 1793, 5400, 2260, 3022, 5971]
09344;[4013, 3595, 4014, 4011, 4686, 2834, 4269, 4684, 3619, 1399]
09345;[2255, 3067, 4390, 4434, 2468, 2310, 5342, 923, 5435, 6751]
09346;[437, 3203, 4055, 206, 4913, 4058, 4020, 4957, 4416, 4926]
09347;[1050, 4075, 572, 3788, 3995, 4970, 2951, 3700, 2293, 4971]
09348;[4075, 3381, 4073, 1741, 4880, 4971, 4523, 3373, 2752, 2733]
09349;[427, 4244, 426, 6715, 6366, 6712, 1748, 4831, 3329, 2715]
09350;[4055, 1916, 4054, 1751, 1913, 5977, 1399, 3256, 6725, 1151]
09351;[2094, 861, 5837, 2071, 2953, 5249, 6379, 2010, 344, 2167]
09352;[2181, 2251, 981, 313, 4750, 1795, 4740, 3187, 6536, 3016]
09353;[6196, 1613, 3806, 5956, 5572, 1254, 5186, 5853, 4240, 2013]
09354;[5956, 1613, 628, 6543, 5486, 2597, 5841, 3252, 2184, 2698]
09355;[842, 1531, 6525, 315, 5837, 2094, 2010, 5249, 344, 1381]
09356;[4241, 4240, 1916, 582, 1913, 2795, 1655, 6027, 2133, 1729]
09357;[4013, 4248, 3595, 842, 2009, 4773, 4684, 297, 4774, 4719]
09358;[6228, 1725, 2181, 289, 922, 5186, 4093, 6536, 6027, 5344]
09359;[1725, 501, 2181, 1721, 1878, 6525, 314, 4792, 289, 1720]
09361;[3782, 6227, 6239, 3309, 5740, 3794, 727, 253, 5367, 6226]
09362;[3782, 5740, 5087, 6001, 4213, 2345, 1588, 6250, 5684, 3309]
09363;[628, 2794, 5675, 2181, 3642, 6243, 5956, 4103, 5005, 1352]
09364;[1925, 6525, 4627, 4851, 6734, 4137, 1557, 1264, 3187, 6521]
09365;[859, 2439, 6274, 338, 5499, 4209, 2333, 711, 6435, 2045]
09366;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09367;[2130, 5311, 823, 2181, 570, 1721, 3061, 5013, 3641, 3637]
09368;[6682, 1167, 2593, 4629, 1862, 153, 6759, 3065, 1860, 4227]
09369;[1462, 527, 4380, 1445, 3934, 1105, 20, 2003, 157, 5157]
09370;[5490, 5554, 5489, 5551, 554, 5087, 546, 2013, 5557, 5510]
09371;[4452, 356, 1061, 2558, 5925, 2953, 1531, 6247, 166, 1225]
09372;[3753, 2155, 2188, 6444, 4965, 2309, 5367, 4137, 6065, 3343]
09373;[3187, 5005, 3186, 4951, 5868, 841, 1311, 6201, 727, 842]
09374;[6240, 2155, 3952, 6213, 5428, 880, 1531, 356, 5270, 5367]
09375;[1967, 3187, 3186, 4310, 4937, 4558, 1791, 5897, 4708, 1176]
09376;[6444, 442, 1390, 1034, 3672, 2359, 5725, 2553, 5318, 5990]
09377;[4146, 2324, 673, 5590, 4610, 4695, 1224, 1238, 1830, 4627]
09378;[2324, 4146, 4695, 1830, 673, 2919, 3049, 1224, 1238, 1276]
09379;[5551, 5490, 372, 5554, 3366, 158, 2251, 3269, 5524, 2698]
09380;[5551, 5490, 372, 5087, 5489, 158, 6333, 5085, 70, 5524]
09381;[5490, 5551, 5087, 372, 5489, 5085, 70, 158, 5554, 3628]
09382;[5551, 637, 628, 5490, 626, 5087, 631, 2407, 515, 673]
09383;[3366, 2616, 2862, 2384, 4208, 4512, 4213, 253, 2265, 6333]
09384;[2086, 3198, 2919, 4233, 5736, 4571, 3481, 289, 1721, 5036]
09385;[5486, 6333, 2389, 1307, 3269, 5485, 5652, 4627, 5159, 5087]
09386;[5087, 5085, 5721, 5486, 2251, 3269, 554, 2786, 5491, 6333]
09387;[3366, 1630, 2371, 5899, 2211, 6227, 49, 1671, 6333, 839]
09388;[5486, 5485, 2786, 6034, 5491, 5087, 6333, 5275, 3269, 1635]
09389;[5485, 5486, 5087, 5085, 4835, 1404, 5275, 5431, 6034, 6333]
09390;[5486, 5485, 5087, 5551, 6333, 5085, 5352, 6034, 911, 5491]
09391;[5486, 5485, 6333, 5087, 6034, 5841, 2427, 4627, 5443, 4835]
09392;[5485, 5486, 5087, 2786, 5085, 5352, 6034, 3269, 5491, 5518]
09393;[690, 644, 4920, 6723, 6137, 4269, 276, 5152, 5013, 5492]
09394;[5087, 2786, 5085, 5485, 4859, 554, 3269, 5486, 5352, 2384]
09395;[1925, 663, 4565, 2293, 5557, 3302, 5572, 1988, 1049, 4156]
09396;[4627, 716, 4528, 3619, 5280, 6333, 6034, 569, 4288, 3097]
09397;[973, 6603, 4164, 1320, 4701, 2638, 4657, 4733, 2733, 1262]
09398;[3069, 4137, 206, 1381, 1162, 1531, 841, 6613, 49, 2558]
09399;[3642, 3069, 1531, 1977, 5005, 4753, 2159, 5779, 3014, 2558]
09400;[1762, 1269, 3069, 4412, 1367, 5071, 2475, 6253, 5434, 1823]
09401;[4844, 3269, 5087, 5084, 554, 70, 3302, 3300, 2013, 2730]
09402;[5275, 5085, 554, 546, 6215, 4529, 1754, 3187, 6029, 5087]
09403;[4811, 3737, 4748, 5968, 2627, 1590, 5451, 6644, 3764, 5469]
09404;[1870, 6623, 1849, 5377, 4603, 5947, 2358, 5283, 4980, 5957]
09405;[4828, 5819, 5305, 2127, 3937, 5200, 2151, 6579, 5102, 6522]
09406;[1849, 5947, 1276, 6559, 1726, 4701, 5740, 1275, 5946, 4590]
09407;[5551, 6333, 4491, 5427, 5518, 4492, 5490, 5510, 5087, 5486]
09408;[5551, 1404, 5490, 982, 5489, 5486, 5087, 911, 5557, 5684]
09409;[5551, 5489, 1404, 5490, 372, 5557, 5518, 911, 5486, 5590]
09410;[1376, 1369, 5270, 3641, 3703, 279, 4718, 298, 1638, 3934]
09411;[1359, 1981, 4137, 4478, 5091, 2833, 2224, 1358, 4607, 1937]
09412;[3146, 2232, 1421, 5627, 1575, 2188, 2187, 2210, 5649, 6117]
09413;[24, 1928, 4311, 6236, 792, 1926, 5104, 2, 6660, 1677]
09414;[5159, 5870, 4311, 24, 1613, 501, 3252, 3318, 3269, 2324]
09415;[5087, 1677, 6001, 1588, 546, 554, 5537, 3314, 312, 3856]
09416;[3689, 54, 4700, 1586, 6034, 6272, 4632, 4653, 1687, 62]
09417;[671, 4517, 3036, 607, 2395, 5240, 287, 2608, 2588, 2467]
09418;[6493, 957, 4160, 3950, 3154, 6034, 6356, 6324, 3952, 3953]
09419;[973, 6603, 6437, 717, 4740, 4137, 1264, 5976, 3679, 2087]
09420;[717, 6603, 2526, 1920, 156, 973, 2154, 6437, 1613, 2087]
09421;[1613, 1324, 4306, 6603, 4025, 1531, 5841, 1936, 2097, 6536]
09422;[3649, 5122, 2756, 2960, 1410, 4736, 6662, 5199, 2138, 3687]
09423;[824, 6603, 2053, 1655, 2499, 3022, 717, 6204, 2733, 4321]
09424;[1613, 6603, 2638, 3067, 2682, 4740, 2087, 26, 1324, 3679]
09425;[5367, 4233, 4872, 3782, 1896, 727, 2155, 6065, 2159, 4844]
